ID,Visits,SiteType,Rank,StartTime,EndTime,TimeInterval,ObamaMentions
n552,142,Politics,5,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200, 0)>"
n553,88,Politics,3,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200, 0)>"
n554,607,Media,22,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200, 0)>"
n555,287,Politics,6,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200, 0)>"
n556,1637,Politics,33,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200, 0)>"
n557,270,Politics,13,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200, 0)>"
n558,76,Politics,1,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200, 0)>"
n559,88,Politics,2,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200, 0)>"
n560,894,Media,15,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200, 0)>"
n561,1873,Media,32,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200, 0)>"
n562,324,Media,10,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200, 0)>"
n564,2160,Media,33,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200, 0)>"
n566,185,Politics,2,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200, 0)>"
n567,1722,Media,30,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200, 0)>"
n568,217,Politics,7,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200, 0)>"
n569,184,Politics,5,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200, 0)>"
n570,150,Politics,3,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200, 0)>"
n571,724,Politics,23,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200, 0)>"
n572,555,Media,15,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200, 0)>"
n573,207,Politics,2,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200, 0)>"
n574,142,Politics,8,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200, 0)>"
n575,326,Politics,10,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200, 0)>"
n576,341,Media,12,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200, 0)>"
n577,97,Politics,1,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200, 0)>"
n578,214,Politics,13,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200, 0)>"
n579,92,Politics,3,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200, 0)>"
n580,240,Politics,7,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200, 0)>"
n581,370,Media,10,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200, 0)>"
n582,99,Media,1,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200, 0)>"
n583,1434,Media,26,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200, 0)>"
n584,209,Media,8,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200, 0)>"
n585,502,Media,16,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200, 0)>"
n586,159,Politics,2,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200, 0)>"
n587,246,Politics,7,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200, 0)>"
n588,94,Politics,1,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200, 0)>"
n589,146,Media,1,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200, 0)>"
n590,331,Media,5,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200, 0)>"
n591,920,Politics,19,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200, 0)>"
n592,1402,Media,23,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200, 0)>"
n593,383,Media,9,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200, 0)>"
n594,451,Politics,19,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200, 0)>"
n595,142,Politics,3,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200, 0)>"
n596,86,Politics,2,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200, 0)>"
n597,111,Politics,2,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200, 0)>"
n598,1045,Politics,18,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200, 0)>"
n599,312,Politics,9,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200, 0)>"
n600,164,Politics,5,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200, 0)>"
n601,446,Politics,8,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200, 0)>"
n602,193,Media,7,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200, 0)>"
n603,526,Politics,19,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200, 0)>"
n604,968,Media,23,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200, 0)>"
n605,276,Politics,9,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200, 0)>"
n606,112,Politics,2,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200, 0)>"
n607,232,Media,8,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200, 0)>"
n608,688,Media,24,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200, 0)>"
n609,655,Politics,26,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200, 0)>"
n610,673,Politics,23,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200, 0)>"
n611,521,Politics,14,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200, 0)>"
n612,183,Media,8,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200, 0)>"
n613,230,Politics,15,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200, 0)>"
n614,533,Politics,13,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200, 0)>"
n615,179,Politics,4,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200,100)>"
n616,55,Politics,2,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200,100)>"
n617,334,Politics,10,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200,100)>"
n618,427,Politics,15,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200,100)>"
n619,128,Media,5,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200,100)>"
n620,1190,Media,23,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200,100)>"
n621,861,Media,32,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200,100)>"
n622,423,Media,17,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200,100)>"
n623,587,Media,21,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200,100)>"
n624,719,Politics,21,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200,100)>"
n625,1847,Media,33,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200,100)>"
n626,98,Politics,1,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200,100)>"
n627,120,Politics,2,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200,100)>"
n628,317,Politics,11,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200,100)>"
n629,85,Politics,3,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200,100)>"
n630,885,Media,19,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200,100)>"
n632,128,Politics,7,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200,100)>"
n633,358,Politics,7,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200,100)>"
n634,196,Politics,10,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200,100)>"
n635,471,Media,9,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200,100)>"
n636,1374,Media,26,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200,100)>"
n637,169,Media,2,310,1200,"<[ 310, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200,100)>"
n638,189,Politics,6,410,1200,"<[ 410, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200,100)>"
n639,84,Politics,2,410,1200,"<[ 410, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200,100)>"
n640,73,Media,1,410,1200,"<[ 410, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200,100)>"
n641,107,Politics,1,410,1200,"<[ 410, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200,100)>"
n642,187,Media,3,410,1200,"<[ 410, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200,100)>"
n643,232,Media,11,410,1200,"<[ 410, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200,100)>"
n644,1088,Media,31,410,1200,"<[ 410, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200,100)>"
n645,897,Media,10,410,1200,"<[ 410, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200,100)>"
n646,59,Politics,1,410,1200,"<[ 410, 1200 ]>","< [0, 700, 0); [ 700, 1000, 100); [ 1000, 1100, 0); [ 1100, 1200,100)>"
n649,128,Politics,3,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n650,540,Politics,24,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n652,36,Media,1,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n653,387,Politics,19,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n654,241,Politics,6,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n655,88,Politics,2,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n656,617,Media,20,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n657,201,Politics,7,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n658,158,Politics,3,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n659,101,Politics,1,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n660,1354,Media,27,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n661,106,Politics,1,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n662,1648,Media,33,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n663,231,Media,15,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n664,373,Media,14,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n665,1181,Media,33,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n666,220,Politics,7,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n667,261,Media,4,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n668,912,Media,19,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n670,112,Politics,3,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n671,142,Media,5,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n672,289,Media,9,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n673,198,Politics,5,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n674,136,Politics,4,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n675,94,Politics,1,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n676,85,Media,1,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n677,106,Media,3,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n678,167,Media,5,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n679,201,Politics,10,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n680,301,Politics,10,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n681,302,Politics,10,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n682,441,Media,14,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n683,1058,Media,27,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n684,166,Politics,4,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n685,61,Politics,1,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n686,508,Politics,17,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n687,71,Politics,1,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n688,62,Media,1,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n689,30,Politics,1,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n690,120,Politics,9,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n691,199,Politics,7,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n692,530,Politics,19,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n693,315,Politics,17,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n694,79,Politics,3,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n696,274,Politics,15,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n697,533,Politics,14,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n698,217,Politics,7,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n699,205,Politics,8,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n700,473,Politics,12,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n701,202,Politics,7,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n702,206,Media,5,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n703,142,Politics,3,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n704,130,Politics,4,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n705,53,Politics,2,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n706,52,Politics,1,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n707,745,Politics,14,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n708,138,Politics,4,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n709,291,Politics,9,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n710,97,Politics,1,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n711,157,Media,4,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n712,228,Media,7,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n713,265,Politics,5,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n715,71,Politics,1,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n716,127,Politics,1,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n717,165,Politics,2,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n718,190,Politics,4,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n719,109,Media,3,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n720,233,Politics,7,410,1200,"<[ 410, 1200 ]>","< [0, 600, 0); [ 600, 850, 100); [ 850, 950, 0); [950, 1150, 100); [ 1150, 1200, 0)>"
n721,253,Media,8,410,1200,"<[ 410, 1200 ]>","< [0, 600, 100); [ 600, 850, 0); [ 850, 950, 100); [950, 1150, 0); [ 1150, 1200, 0)>"
n722,179,Politics,9,410,1200,"<[ 410, 1200 ]>","< [0, 600, 100); [ 600, 850, 0); [ 850, 950, 100); [950, 1150, 0); [ 1150, 1200, 0)>"
n723,158,Media,4,410,1200,"<[ 410, 1200 ]>","< [0, 600, 100); [ 600, 850, 0); [ 850, 950, 100); [950, 1150, 0); [ 1150, 1200, 0)>"
n724,30,Politics,1,410,1200,"<[ 410, 1200 ]>","< [0, 600, 100); [ 600, 850, 0); [ 850, 950, 100); [950, 1150, 0); [ 1150, 1200, 0)>"
